point_id,x_m,y_m,is_fluid,u_cfd_mps,v_cfd_mps,u_ml_mps,v_ml_mps
73,229.6875,1.5625,1,8.778122618503787,2.0283776618802456,8.418541886401275,2.015225168861531
74,232.8125,1.5625,1,8.771680915058074,2.045760663366024,8.377481122650387,2.0329488611558566
75,235.9375,1.5625,1,8.764804185380136,2.0627382941956314,8.336934994495007,2.050298047547717
76,239.0625,1.5625,1,8.757508980527918,2.07929658836115,8.297001165523104,2.0672578669193005
77,242.1875,1.5625,1,8.749813732017282,2.0954215287167917,8.257776696554851,2.083813334815428
78,245.3125,1.5625,1,8.741738808938582,2.1110995357721904,8.219357913334317,2.0999498345671785
79,248.4375,1.5625,1,8.733306470082994,2.1263179385791235,8.181840175669567,2.115653590677265
80,251.5625,1.5625,1,8.724540721880729,2.1410654088021106,8.145317559264127,2.130912105551587
81,254.6875,1.5625,1,8.715467095659653,2.155332342528563,8.109882464172575,2.1457145441262293
82,257.8125,1.5625,1,8.706112359574131,2.1691111780748678,8.075625165636778,2.1600520546394955
83,260.9375,1.5625,1,8.696504181555751,2.1823966417942176,8.042633324042475,2.1739180175476474
84,264.0625,1.5625,1,8.68667075986317,2.19518591752426,8.010991470942042,2.187308218214942
85,267.1875,1.5625,1,8.676640437344652,2.207478738688877,7.980780487605201,2.200220942384452
86,270.3125,1.5625,1,8.666441314484091,2.219277405079244,7.952077091495371,2.2126569964467175
87,273.4375,1.5625,1,8.65610087479756,2.2305867289073333,7.924953344543667,2.2246196570909804
88,276.5625,1.5625,1,8.645645634308355,2.2414139168032348,7.8994761952306325,2.2361145570017147
89,279.6875,1.5625,1,8.635100824773867,2.251768395998108,7.8757070644077745,2.2471495148333513
90,282.8125,1.5625,1,8.624490118181042,2.261661594004593,7.85370148261034,2.2577343187658925
91,285.9375,1.5625,1,8.61383539786877,2.2711066817042167,7.833508784429661,2.2678804735416107
92,289.0625,1.5625,1,8.603156579559569,2.280118289921432,7.815171863412364,2.277600921052967
93,292.1875,1.5625,1,8.592471483657562,2.288712209362112,7.798726989002771,2.286909744349887
94,295.3125,1.5625,1,8.581795758444944,2.2969050832832543,7.7842036852939955,2.2958218644233614
95,298.4375,1.5625,1,8.571142852318173,2.304714101505221,7.771624669836104,2.3043527383667723
96,301.5625,1.5625,1,8.560524031967097,2.312156703442274,7.761005849485027,2.3125180665807226
97,304.6875,1.5625,1,8.5499484424188,2.3192502967715263,7.7523563692678525,2.320333515631419
98,307.8125,1.5625,1,8.539423204139183,2.3260119972392475,7.745678709484392,2.3278144622514723
99,310.9375,1.5625,1,8.528953541892271,2.3324583939640817,7.740968825745067,2.334975762832547
100,314.0625,1.5625,1,8.518542939781744,2.3386053434785667,7.738216326342634,2.3418315516411727
101,317.1875,1.5625,1,8.508193316814582,2.344467794685176,7.737404681243881,2.348395069923877
102,320.3125,1.5625,1,8.497905217407126,2.350059645914964,7.738511457041034,2.3546785270797206
103,323.4375,1.5625,1,8.487678011471282,2.3553936343827817,7.741508572393558,2.360692994184302
104,326.5625,1.5625,1,8.477510099046091,2.3604812575440537,7.746362568792199,2.3664483293604066
105,329.6875,1.5625,1,8.46739911485203,2.365332725179691,7.753034891863311,2.3719531338122173
106,332.8125,1.5625,1,8.457342128618478,2.3699569404693714,7.761482178879027,2.377214736773796
107,335.9375,1.5625,1,8.44733583754824,2.374361507856934,7.771656548627112,2.382239207166252
108,339.0625,1.5625,1,8.437376747818103,2.378552765160247,7.783505890304827,2.3870313894068174
109,342.1875,1.5625,1,8.427461342555642,2.3825358371250958,7.796974148618289,2.391594960560468
110,345.3125,1.5625,1,8.417586234266654,2.386314707460378,7.812001602779576,2.3959325058627114
111,348.4375,1.5625,1,8.40774830020392,2.3898923063115536,7.8285251375873175,2.4000456095620772
112,351.5625,1.5625,1,8.39794479965772,2.393270610121782,7.846478505244294,2.403934958023641
113,354.6875,1.5625,1,8.38817347260481,2.3964507508862396,7.865792577000545,2.4076004520912515
114,357.8125,1.5625,1,8.378432619570603,2.399433131915763,7.886395584108172,2.4110413258171266
115,360.9375,1.5625,1,8.368721162935117,2.4022175473823135,7.908213347930302,2.414256268824163
116,364.0625,1.5625,1,8.359038690244462,2.4048033031123572,7.931169499359332,2.4172435497602716
117,367.1875,1.5625,1,8.349385480375128,2.407189336317177,7.95518568796744,2.4200011385273443
118,370.3125,1.5625,1,8.339762513637703,2.4093743321936962,7.980181781535191,2.422526825212411
119,373.4375,1.5625,1,8.330171467100078,2.411356835588619,8.006076056781929,2.4248183339081764
120,376.5625,1.5625,1,8.320614696559174,2.4131353561861157,8.032785382256248,2.426873429877977
121,379.6875,1.5625,1,8.31109520669659,2.414708465948737,8.060225394437918,2.428690018790064
122,382.8125,1.5625,1,8.301616611019359,2.4160748878075355,8.088310668156268,2.430266237012895
123,385.9375,1.5625,1,8.292183083215647,2.4172335748555214,8.11695488244789,2.431600532221662
124,389.0625,1.5625,1,8.28279930154945,2.4181837795444023,8.146070982960852,2.432691733812632
125,392.1875,1.5625,1,8.27347038788223,2.4189251126145273,8.175571341968261,2.4335391128522676
126,395.3125,1.5625,1,8.26420184284654,2.41945759169911,8.205367916983748,2.434142431499753
127,398.4375,1.5625,1,8.254999478611364,2.4197816797337626,8.235372408880396,2.4345019820319878
128,1.5625,4.6875,1,7.801230335297329,1.4849291585013713,7.820810121698186,1.5290546028984648
129,4.6875,4.6875,1,7.807188732752357,1.471522027209441,7.865880922534501,1.5155411695460494
130,7.8125,4.6875,1,7.813753646284694,1.4579144561271584,7.911416844822113,1.5017212504337716
131,10.9375,4.6875,1,7.820959109323243,1.444127405545276,7.957358037416373,1.4876163174173869
132,14.0625,4.6875,1,7.828839550497134,1.4301851070030656,8.003645611181064,1.4732513678427956
133,17.1875,4.6875,1,7.837429550289776,1.4161152965340362,8.050221620453115,1.4586551559468637
134,20.3125,4.6875,1,7.846763557066433,1.4019494399677563,8.097029001973775,1.4438604157063042
135,23.4375,4.6875,1,7.856875560186572,1.3877229447958028,8.14401146846047,1.4289040696485487
136,26.5625,4.6875,1,7.867798718476981,1.3734753523143615,8.191113354564267,1.4138274173444947
137,29.6875,4.6875,1,7.879564943086504,1.3592505029783435,8.23827941370983,1.3986762965267832
138,32.8125,4.6875,1,7.892204434682242,1.3450966671772118,8.285454565262196,1.3835012090540078
139,35.9375,4.6875,1,7.905745176088405,1.3310666330127894,8.332583592615777,1.3683574033127202
140,39.0625,4.6875,1,7.920212382812773,1.3172177421716091,8.37961079415552,1.3533049041627363
141,42.1875,4.6875,1,7.93562791544092,1.3036118646907011,8.426479590587569,1.3384084812389259
142,45.3125,4.6875,1,7.952009659582208,1.2903153033697894,8.4731320938538,1.3237375463780237
143,48.4375,4.6875,1,7.969370880886397,1.2773986188374253,8.51950864469384,1.3093659711948193
144,51.5625,4.6875,1,7.987719564563324,1.264936366881165,8.565547327847227,1.2953718164358807
145,54.6875,4.6875,1,8.007057750763275,1.2530067406406913,8.611183475830153,1.2818369657289206
146,57.8125,4.6875,1,8.0273808790324,1.2416911116615614,8.656349174095402,1.2688466577458373
147,60.9375,4.6875,1,8.048677156756114,1.2310734656212374,8.700972782101317,1.256488912612498
148,64.0625,4.6875,1,8.070926967949816,1.2212397307508656,8.744978486281417,1.2448538506111786
149,67.1875,4.6875,1,8.094102339858448,1.2122769995442877,8.788285902028845,1.234032903790557
150,70.3125,4.6875,1,8.118166485502686,1.2042726472041594,8.83080974250731,1.2241179239574638
151,73.4375,4.6875,1,8.143073440495279,1.1973133533371465,8.872459572307829,1.2152001935875463
152,76.5625,4.6875,1,8.168767812106942,1.1914840365746207,8.913139663649204,1.2073693493572504
153,79.6875,4.6875,1,8.195184657675696,1.1868667149554621,8.952748971958028,1.2007122311604392
154,82.8125,4.6875,1,8.222249508046138,1.1835393079626175,8.99118124628064,1.1953116725286805
155,85.9375,4.6875,1,8.249878549838039,1.1815743989715537,9.028325288116834,1.1912452512413254
156,89.0625,4.6875,1,8.277978978036389,1.1810379794901793,9.064065369983085,1.188584021533475
157,92.1875,4.6875,1,8.306449527725894,1.1819881989217391,9.098281822369255,1.1873912516623217
158,95.3125,4.6875,1,8.335181190803635,1.1844741456699495,9.130851794789548,1.1877211926805151
159,98.4375,4.6875,1,8.364058120202033,1.188534687253053,9.161650193352981,1.1896179061129455
160,101.5625,4.6875,1,8.39295872050111,1.1941973987224819,9.190550793652058,1.1931141798625893
161,104.6875,4.6875,1,8.421756919716504,1.201477610083885,9.217427523702417,1.1982305630733194
162,107.8125,4.6875,1,8.450323612392756,1.210377604523149,9.242155907036118,1.2049745517825663
163,110.9375,4.6875,1,8.478528258776056,1.220885999887681,9.264614650722752,1.2133399578443853
164,114.0625,4.6875,1,8.506240618688082,1.2329773457972124,9.284687356966877,1.2233064935274407
165,117.1875,4.6875,1,8.533332591765502,1.2466119675904423,9.302264330000003,1.2348396030243796
166,120.3125,4.6875,1,8.559680128108626,1.2617360856136595,9.317244442390958,1.2478905694086824
167,123.4375,4.6875,1,8.585165165433661,1.2782822336729829,9.329537016975923,1.2623969208903532
168,126.5625,4.6875,1,8.609677541100648,1.2961699934228719,9.339063672913198,1.278283153172472
169,129.6875,4.6875,1,8.633116820650244,1.3153070518409047,9.345760077654868,1.2954617750876003
170,132.8125,4.6875,1,8.655393979628785,1.3355905767997267,9.349577541799182,1.3138346725534573
171,135.9375,4.6875,1,8.676432873456243,1.3569088914873917,9.350484391787843,1.3332947716270787
172,139.0625,4.6875,1,8.696171431744357,1.3791434128105646,9.348467057089561,1.353727965819304
173,142.1875,4.6875,1,8.714562519408863,1.402170803042355,9.343530814471865,1.3750152569580791
174,145.3125,4.6875,1,8.731574417369094,1.4258652691945437,9.335700142435972,1.3970350441063144
175,148.4375,4.6875,1,8.747190890344367,1.4501009323463208,9.32501865362827,1.419665482791605
176,151.5625,4.6875,1,8.76141082749184,1.4747541808061395,9.311548591299282,1.4427868284487455
177,154.6875,4.6875,1,8.774247462175863,1.4997059176023944,9.295369896447456,1.46628367459416
178,157.8125,4.6875,1,8.785727198466931,1.5248436150379157,9.27657887361358,1.490046998489691
179,160.9375,4.6875,1,8.795888092324088,1.5500630970057727,9.255286503666834,1.5139759350146456
180,164.0625,4.6875,1,8.804778053145052,1.575269982980707,9.231616469672424,1.5379792126807763
181,167.1875,4.6875,1,8.812452845037335,1.6003807450822378,9.205702975617289,1.5619762032054418
182,170.3125,4.6875,1,8.818973975739265,1.6253233499644362,9.17768844636259,1.5858975564159965
183,173.4375,4.6875,1,8.824406564072824,1.6500374789084145,9.147721200160111,1.6096854138782812
184,176.5625,4.6875,1,8.82881727414588,1.6744743407238583,9.115953182419778,1.6332932158711124
185,179.6875,4.6875,1,8.832272396738125,1.6985961113932742,9.082537841645467,1.6566851356547263
186,182.8125,4.6875,1,8.83483614629526,1.7223750505880109,9.047628216458598,1.6798351911751834
187,185.9375,4.6875,1,8.836569226876858,1.7457923573934482,9.011375287560787,1.702726096553718
188,189.0625,4.6875,1,8.837527703528488,1.7688368353554627,8.973926631621618,1.7253479234833518
189,192.1875,4.6875,1,8.837762198136609,1.7915034402465513,8.935425396674027,1.7476966459399381
190,195.3125,4.6875,1,8.837317412009078,1.8137917830284982,8.896009601791222,1.7697726406918897
191,198.4375,4.6875,1,8.836231962138129,1.8357046558956311,8.855811748538986,1.7915792114985376
192,201.5625,4.6875,1,8.834538505041015,1.8572466417214888,8.814958718640158,1.8131211973243953
193,204.6875,4.6875,1,8.832264111683422,1.8784228574871595,8.773571921901278,1.834403715150551
194,207.8125,4.6875,1,8.829430849488249,1.8992378711362536,8.73176765095083,1.8554310768296405
195,210.9375,4.6875,1,8.826056522834655,1.919694819528634,8.689657594741526,1.8762059076565232
196,214.0625,4.6875,1,8.822155521615038,1.9397947434186038,8.647349460931109,1.8967284825788737
197,217.1875,4.6875,1,8.817739728078806,1.9595361442246884,8.604947657915467,1.916996284811861
198,220.3125,4.6875,1,8.812819435004544,1.978914757234703,8.562553990097202,1.9370037814961552
199,223.4375,4.6875,1,8.807404232811738,1.9979235271348448,8.52026832453784,1.956742402282099
200,226.5625,4.6875,1,8.801503829130864,2.0165527645895636,8.478189193043576,1.9762006995594303
201,229.6875,4.6875,1,8.795128771175104,2.0347904571544495,8.43641430055178,1.9953646636060098
202,232.8125,4.6875,1,8.788291048593244,2.0526227041118075,8.39504091801329,2.0142181622350113
203,235.9375,4.6875,1,8.781004561953848,2.0700342428338527,8.354166145426476,2.032743472533922
204,239.0625,4.6875,1,8.773285449278339,2.0870090338898772,8.313887037935592,2.0509218718987503
205,242.1875,4.6875,1,8.765152269815127,2.1035308731547584,8.274300594668478,2.0687342566065334
206,245.3125,4.6875,1,8.756626050293757,2.119584001437335,8.235503616022164,2.0861617584291006
207,248.4375,4.6875,1,8.747730204039806,2.135153685389992,8.197592440232365,2.103186333032598
208,251.5625,4.6875,1,8.73849033745222,2.1502267474301893,8.160662574168317,2.119791297875474
209,254.6875,4.6875,1,8.728933961387089,2.1647920268429655,8.124808236320211,2.1359618017547364
210,257.8125,4.6875,1,8.719090126954084,2.178840758891892,8.090121831891082,2.1516852128076165
211,260.9375,4.6875,1,8.708989006161604,2.1923668634159963,8.0566933808164,2.1669514164247357
212,264.0625,4.6875,1,8.698661437833689,2.205367138832153,8.024609919502089,2.18175301897184
213,267.1875,4.6875,1,8.688138458387165,2.2178413615319394,7.99395489621677,2.19608545728567
214,270.3125,4.6875,1,8.677450835544645,2.229792294233803,7.964807578540022,2.2099470174804985
215,273.4375,4.6875,1,8.666628621023511,2.241225609840536,7.937242489210961,2.223338769590136
216,276.5625,4.6875,1,8.655700735839114,2.2521497397125403,7.911328884296853,2.236264426929911
217,279.6875,4.6875,1,8.64469459924432,2.262575656988882,7.887130284961987,2.2487301407839047
218,282.8125,4.6875,1,8.633635809634393,2.272516606690925,7.864704071399893,2.2607442421248622
219,285.9375,4.6875,1,8.622547883096503,2.2819877948729057,7.844101144817707,2.272316942603134
220,289.0625,4.6875,1,8.611452052776027,2.2910060491034674,7.8253656608293305,2.2834600070601714
221,292.1875,4.6875,1,8.60036712994354,2.2995894621479827,7.808534835300179,2.2941864094074003
222,295.3125,4.6875,1,8.589309425631372,2.307757029955293,7.79363882164546,2.3045099829447273
223,298.4375,4.6875,1,8.578292729999932,2.315528294017174,7.7807006568489845,2.3144450751572814
224,301.5625,4.6875,1,8.56732834520692,2.322922996944416,7.769736272055973,2.324006215804309
225,304.6875,4.6875,1,8.556425166484784,2.329960758763055,7.760754562498872,2.3332078057736205
226,307.8125,4.6875,1,8.545589805371078,2.3366607800430117,7.753757510727716,2.342063832783594
227,310.9375,4.6875,1,8.534826748558185,2.343041576583996,7.7487403566114885,2.350587618627292
228,314.0625,4.6875,1,8.524138545604641,2.3491207490448014,7.745691807325845,2.358791601314573
229,317.1875,4.6875,1,8.513526018745743,2.3549147896464726,7.744594280511243,2.3666871542125354
230,320.3125,4.6875,1,8.502988488221996,2.3604389269324293,7.745424173939664,2.3742844431374066
231,323.4375,4.6875,1,8.49252400687486,2.3657070085459666,7.7481521553325985,2.381592321328596
232,326.5625,4.6875,1,8.482129598207699,2.370731421097143,7.752743466395149,2.388618261347543
233,329.6875,4.6875,1,8.471801492644634,2.375523045440022,7.75915823564001,2.395368322193326
234,332.8125,4.6875,1,8.461535357314263,2.3800912450661995,7.767351795143868,2.401847149312469
235,335.9375,4.6875,1,8.45132651531455,2.3844438848363474,7.77727499698295,2.4080580046966604
236,339.0625,4.6875,1,8.441170151059234,2.3885873769103996,7.78887452571403,2.41400282390166
237,342.1875,4.6875,1,8.43106149894779,2.3925267504893557,7.802093203884787,2.4196822965736313
238,345.3125,4.6875,1,8.42099601322573,2.3962657418370386,7.816870288158853,2.4250959669252676
239,348.4375,4.6875,1,8.410969517499613,2.399806900997139,7.833141754215711,2.4302423505518544
240,351.5625,4.6875,1,8.400978332931112,2.4031517116485164,7.850840569123671,2.4351190640059106
241,354.6875,4.6875,1,8.391019384652537,2.406300720638654,7.869896950380944,2.4397229636468882
242,357.8125,4.6875,1,8.38109028641478,2.4092536738909383,7.890238611268132,2.444050290439163
243,360.9375,4.6875,1,8.371189403897201,2.412009655585634,7.9117909925544545,2.448096817576761
244,364.0625,4.6875,1,8.361315897473473,2.4145672277575536,7.9344774809461,2.451857998057484
245,367.1875,4.6875,1,8.351469745538195,2.4169245677263387,7.9582196149582405,2.455329109603135
246,370.3125,4.6875,1,8.341651749756048,2.419079601069587,7.982937279132723,2.4585053946180264
247,373.4375,4.6875,1,8.33186352379941,2.4210301281568958,8.008548887712122,2.461382193187029
248,376.5625,4.6875,1,8.322107467293176,2.422773942577084,8.034971559019278,2.4639550674298296
249,379.6875,4.6875,1,8.312386726790093,2.4243089401047433,8.062121281882751,2.466219915843291
250,382.8125,4.6875,1,8.302705145658328,2.425633217159991,8.089913075494987,2.4681730765728185
251,385.9375,4.6875,1,8.293067204779776,2.4267451580114154,8.118261144095847,2.4698114188511457
252,389.0625,4.6875,1,8.28347795593577,2.4276435102523237,8.147079027842638,2.471132422124435
253,392.1875,4.6875,1,8.273942949701276,2.428327448340443,8.176279751163857,2.472134242647056
254,395.3125,4.6875,1,8.264468159583805,2.4287966252281743,8.20577596980166,2.4728157675647826
255,398.4375,4.6875,1,8.255059904033805,2.4290512123218777,8.23548011763295,2.4731766567189712
256,1.5625,7.8125,1,7.787572816876477,1.4793802651026235,7.807058150526797,1.5528045495381002
257,4.6875,7.8125,1,7.793298826826351,1.4653748194620693,7.851707885901835,1.5386222183651332
258,7.8125,7.8125,1,7.799649999514864,1.4511336349178503,7.89684207147617,1.5240276888888296
259,10.9375,7.8125,1,7.806663595539801,1.4366770436485985,7.942404536172553,1.5090421445267117
260,14.0625,7.8125,1,7.8143775249337954,1.4220288739985,7.988340322422507,1.493690687917298
261,17.1875,7.8125,1,7.8228300999932445,1.4072167254437966,8.034595662721426,1.478002612816715
262,20.3125,7.8125,1,7.832059742231993,1.3922722385481796,8.081117908410558,1.4620116699724257
263,23.4375,7.8125,1,7.842104640296098,1.3772313539438479,8.127855406987802,1.445756321020668
264,26.5625,7.8125,1,7.853002356232557,1.3621345533934226,8.174757324811631,1.4292799734750503
265,29.6875,7.8125,1,7.864789378274995,1.3470270750039923,8.221773412839724,1.412631188892207
266,32.8125,7.8125,1,7.877500619314944,1.3319590937184327,8.268853714057952,1.3958638553566358
267,35.9375,7.8125,1,7.8911688614841164,1.3169858573500908,8.315948212521688,1.3790373145700998
268,39.0625,7.8125,1,7.9058241487873,1.3021677677124779,8.363006425456506,1.362216433118784
269,42.1875,7.8125,1,7.921493131490966,1.2875703958903992,8.409976941642874,1.345471606988397
270,45.3125,7.8125,1,7.93819836796775,1.2732644204718302,8.456806911317575,1.3288786881724373
271,48.4375,7.8125,1,7.95595759188212,1.2593254776803753,8.503441495024187,1.3125188223414663
272,51.5625,7.8125,1,7.974782954917787,1.2458339128814557,8.549823281175502,1.2964781870765556
273,54.6875,7.8125,1,7.994680257613653,1.2328744239364169,8.595891684473479,1.280847621173075
274,57.8125,7.8125,1,8.015648183193404,1.2205355883854507,8.641582339668131,1.2657221370295682
275,60.9375,7.8125,1,8.037677551431539,1.208909268467202,8.686826507312865,1.2512003101652207
276,64.0625,7.8125,1,8.060750611474559,1.1980898905155182,8.731550510069031,1.23738354244373
277,67.1875,7.8125,1,8.084840394008753,1.188173598264326,8.775675219605525,1.2243751985735185
278,70.3125,7.8125,1,8.109910144127268,1.1792572829589394,8.819115615121493,1.212279618823082
279,73.4375,7.8125,1,8.135912856611261,1.1714374968044738,8.861780434904254,1.2012010145240548
280,76.5625,7.8125,1,8.162790935051358,1.1648092600459419,8.903571942068519,1.1912422566997987
281,79.6875,7.8125,1,8.190475995283789,1.159464775726908,8.944385824694459,1.1825035719108443
282,82.8125,7.8125,1,8.218888832033974,1.1554920697786466,8.984111249024402,1.175081163014695
283,85.9375,7.8125,1,8.247939565519385,1.1529735774393715,9.022631082261471,1.1690657758861243
284,89.0625,7.8125,1,8.277527982161306,1.1519847000249257,9.05982229893626,1.1645412361668148
285,92.1875,7.8125,1,8.307544080592297,1.152592358752752,9.095556581870115,1.1615829827943889
286,95.3125,7.8125,1,8.337868830900991,1.154853574697274,9.129701125544353,1.1602566274378565
287,98.4375,7.8125,1,8.368375151552762,1.1588141061041695,9.162119646207554,1.1606165711163943
288,101.5625,7.8125,1,8.39892910461322,1.1645071763013586,9.192673599268012,1.1627047112891338
289,104.6875,7.8125,1,8.42939130564108,1.1719523273720887,9.221223600284441,1.166549274631506
290,107.8125,7.8125,1,8.45961853969113,1.1811544365734552,9.247631040968948,1.1721638125318183
291,110.9375,7.8125,1,8.489465569017337,1.1921029340323819,9.27175988579229,1.1795463978904928
