time,node_W_u,node_W_v,node_W_speed,node_W_dust,node_N_u,node_N_v,node_N_speed,node_N_dust,node_E_u,node_E_v,node_E_speed,node_E_dust,node_S_u,node_S_v,node_S_speed,node_S_dust,city_u,city_v,city_speed,city_dust
10.0,3.9981336843738973,-0.2628079947512849,4.006761909601116,0.43083650631117987,3.765123912882091,-0.13527954564661965,3.767553401721985,0.3791361255538383,3.8370792625644743,-0.21577643220818263,3.8431415191089204,0.3937489232730764,3.761558662452044,0.0018499186214157998,3.7615591173430887,0.39481650416173686,4.3824746240730256e-26,-9.535683797525042e-28,4.383511920503085e-26,9.301203822183276e-29
11.0,3.9795933418534366,-0.2877794142647376,3.989984982152033,0.4165315059535392,3.74658357036163,-0.16025096516007228,3.7500091761938976,0.3665477252391145,3.8185389200440136,-0.24074785172163526,3.826120621726331,0.3806753364118606,3.743018319931583,-0.02312150089203685,3.7430897327137314,0.38170747057126203,1.5266401199881147e-25,-3.2431110694617315e-27,1.5269845555532682e-25,3.250363345172885e-28
12.0,3.994806157159077,-0.2790762470997572,4.004542393953566,0.394347114645676,3.7617963856672705,-0.15154779799509188,3.764847776776174,0.3470254608881949,3.833751735349654,-0.23204468455665486,3.8407677753188203,0.3604006380913086,3.7582311352372235,-0.014418333727056434,3.7582587928738933,0.36137780097543537,4.71748219528157e-25,-9.742569539994943e-27,4.718488108379927e-25,1.0076072564036001e-27
13.0,4.042113474278197,-0.23835633582551846,4.049135102928713,0.3748239195684222,3.8091037027863903,-0.11082788672085317,3.810715659696483,0.3298450492202115,3.881059052468774,-0.19132477328241615,3.8857720645479685,0.34255805296235337,3.8055384523563434,0.026301577547182264,3.8056293415602345,0.34348683881796754,1.3204879731344517e-24,-2.6422597654247973e-26,1.3207523010994646e-24,2.8296372332130937e-27
14.0,4.100195159966505,-0.18693897284179722,4.104454474029393,0.39231788945674645,3.8671853884746987,-0.059410523737131925,3.8676417154595546,0.34523974272193686,3.939140738157082,-0.1399074102986949,3.9416245176913045,0.3585460941482693,3.8636201380446518,0.0777189405309035,3.864401739573853,0.35951822876297423,3.401744503609032e-24,-6.578087852958629e-26,3.402380459592134e-24,7.314049050958824e-27
15.0,4.036673846595785,-0.25720065784759233,4.044859444058304,0.3796642570760577,3.8036640751039785,-0.12967220874292704,3.8058737863934575,0.3341045462269308,3.875619424786362,-0.21016909530449002,3.8813138206543516,0.34698172099881547,3.8000988246739316,0.007457255525108404,3.8001061416686985,0.34792250085155413,8.16511908150178e-24,-1.5229668231963546e-25,8.166539285067454e-24,1.7617084795694132e-26
16.0,3.96245843148605,-0.3382315988363177,3.976867792082892,0.38404007931557393,3.7294486599942434,-0.21070314973165238,3.73539597965727,0.33795526979770507,3.801404009676627,-0.2912000362932154,3.8125411349810645,0.3509808605099864,3.7258834095641964,-0.07357368546361696,3.7266097553753093,0.35193248332548854,1.8439742236435176e-23,-3.313151905020406e-25,1.8442718441206784e-23,3.9930462354465946e-26
17.0,4.053229353172801,-0.2543504361667345,4.061202079901936,0.3740924359740786,3.8202195816809947,-0.12682198706206915,3.822324092572644,0.32920134365718917,3.892174931363378,-0.20731887362363216,3.897692498350029,0.3418895374734252,3.8166543312509478,0.010307477205966274,3.816668249709813,0.3428165107669787,3.9490556390775535e-23,-6.829523313119654e-25,3.949646146099505e-23,8.583951993588052e-26
18.0,4.089001734711904,-0.2255410996069758,4.095217207192909,0.3702896152259665,3.855991963220098,-0.09801265050231049,3.857237418162962,0.3258548613988505,3.9279473129024813,-0.17850953706387349,3.9320014938655072,0.33841407392046396,3.852426712790051,0.03911681376572494,3.852625300043795,0.33933162410642514,8.071790018315993e-23,-1.3431551850409934e-24,8.072907453841938e-23,1.761474279610878e-25
19.0,4.11189045360521,-0.20968773876838603,4.117233543320012,0.4030367319314262,3.8788806821134036,-0.08215928966372071,3.8797507001031124,0.35467232409965505,3.950836031795787,-0.16265617622528372,3.9541828968574677,0.3683422293905566,3.8753154316833567,0.05497017460431471,3.8757052797057714,0.36934092450142864,1.58305967740725e-22,-2.534750897305775e-24,1.5832625930160434e-22,3.468832537078491e-25
20.0,4.106129101882059,-0.22255576339389113,4.112156036575291,0.41924708231449764,3.873119330390253,-0.09502731428922583,3.8742849066509892,0.3689374324367579,3.9450746800726364,-0.17552420085078882,3.948977459600716,0.3831571485436786,3.869554079960206,0.04210214997880961,3.869783116502721,0.3841960116997696,2.992352797507478e-22,-4.612213742708511e-24,2.9927082243866798e-22,6.584811752491485e-25
21.0,4.040300702305669,-0.29556112753176333,4.051096906414302,0.3940536719737402,3.8072909308138625,-0.16803267842709807,3.8109971415466677,0.34676723133689136,3.879246280496246,-0.24852956498866105,3.887199332349373,0.360132455765938,3.8037256803838155,-0.030903214159062622,3.803851214263865,0.36110889152090114,5.472118585343862e-22,-8.125032057840608e-24,5.472721756736753e-22,1.2094618263241906e-24
22.0,4.045245317685125,-0.2978627206138755,4.056196726070485,0.41016149153385945,3.8122355461933184,-0.17033427150921016,3.816038996618148,0.3609421125497963,3.884190895875702,-0.25083115807077316,3.8922814884669905,0.3748536702293498,3.8086702957632714,-0.03320480724117472,3.8088150363404902,0.37587001996576175,9.712358735406638e-22,-1.3906033169612445e-23,9.713354208566732e-22,2.156378346478342e-24
23.0,4.066395699980071,-0.2840267187512162,4.076302879544281,0.41215581488520253,3.8333859284882648,-0.1564982696465509,3.8365791253581882,0.36269711709897823,3.9053412781706482,-0.23699515620811387,3.9125256808166333,0.3766763167802958,3.829820678058218,-0.019368805378515444,3.829869655315191,0.37769760830196625,1.6777399647108599e-21,-2.319290757544815e-23,1.6779002652570863e-21,3.7423243380138734e-24
24.0,3.9546137115348325,-0.4031901639097548,3.9751140758137846,0.40991361959353356,3.721603940043026,-0.2756617148050895,3.73179919978997,0.36072398524230953,3.7935592897254096,-0.3561586013666525,3.810241597850378,0.3746271357825626,3.718038689612979,-0.1385322505370541,3.7206186154855834,0.37564287131070195,2.8274774131770315e-21,-3.779355986311414e-23,2.8277299862598984e-21,6.336955136514507e-24
25.0,4.012765538521536,-0.3524857508869269,4.0282171579650905,0.3908618135002269,3.7797557670297293,-0.22495730178226164,3.7864441691407063,0.34395839588019966,3.8517111167121127,-0.30545418834382465,3.8638039271914995,0.3572153611864964,3.7761905165996823,-0.0878278375142262,3.7772117423702634,0.3581838877530419,4.65863825623379e-21,-6.030891361585918e-23,4.659028607714974e-21,1.0491765568145158e-23
26.0,4.06341588741047,-0.309347631270323,4.0751741841340205,0.3665069496170464,3.830406115918664,-0.1818191821656577,3.8347189242329733,0.3225261156630008,3.9023614656010475,-0.2623160687272207,3.9111679493624996,0.33495703049727127,3.826840865488617,-0.04468971789762227,3.8271017990980374,0.3358652075185792,7.518023054102874e-21,-9.443053513361398e-23,7.518616080635314e-21,1.7015316143366168e-23
27.0,4.077684033514277,-0.3026553653318198,4.088900505923494,0.3796983730840741,3.8446742620224708,-0.17512691622715448,3.84866075639894,0.33413456831398525,3.9166296117048542,-0.2556238027887175,3.924962553176206,0.3470129002076941,3.841109011592424,-0.03799745195911905,3.8412969483355375,0.34795376459736876,1.1902515281897201e-20,-1.4533505440011903e-22,1.1903402551952694e-20,2.7074226363747105e-23
28.0,4.150837229343157,-0.2371405141197844,4.157605720596672,0.3789141601214428,3.9178274578513506,-0.10961206501511908,3.919360508334345,0.3334444609068697,3.989782807533734,-0.1901089515766821,3.9943094853505468,0.3462961944384995,3.9142622074213036,0.027517399252916346,3.91435893036246,0.34723511560665216,1.851357044817192e-20,-2.2020300373861943e-22,1.8514879964565803e-20,4.23270809518886e-23
29.0,4.147415499188524,-0.24826184533173584,4.1548392588350165,0.3804420022669117,3.9144057276967175,-0.12073339622707055,3.9162671964498785,0.33478896199488234,3.986361077379101,-0.20123028278863353,3.9914368673391616,0.34769251575969023,3.9108404772666705,0.016396068040964884,3.9108748470993806,0.3486352228072925,2.832798945200836e-20,-3.288965320203814e-22,2.832989868181445e-20,6.509994634527754e-23
30.0,4.196770919624424,-0.20666605327796186,4.201856376577229,0.3367646379637375,3.963761148132617,-0.07913760417329657,3.9645510716649737,0.296352881408089,4.035716497815001,-0.15963449073485955,4.038872469064646,0.30777501825459436,3.96019589770257,0.05799186009473887,3.9606204821994133,0.3086094960349129,4.2688871996077e-20,-4.84838667344704e-22,4.269162518376174e-20,9.861399626799491e-23
31.0,4.265520839265585,-0.14573453959703536,4.268009675040643,0.36091531440818175,4.032511067773778,-0.01820609049237004,4.032552166240262,0.31760547667919997,4.104466417456162,-0.09870297705393304,4.1056530357185235,0.3298467385174267,4.028945817343731,0.11892337377566539,4.030700580286475,0.3307410598816631,6.342135985505206e-20,-7.061465923174399e-22,6.34252909246292e-20,1.4727782372044585e-22
32.0,4.392365441091683,-0.026765851413449088,4.392446992155787,0.3401121629278699,4.159355669599877,0.10076259769121622,4.16057600427226,0.2992987033765255,4.23131101928226,0.020265711129653224,4.231359549949292,0.3108343791280317,4.155790419169829,0.23789206195925167,4.162593739630013,0.3116771518267791,9.297858638492321e-20,-1.0170829789670849e-21,9.298414910039632e-20,2.170594009889249e-22
33.0,4.447643937969902,0.02058051369491387,4.4476915536606585,0.3580074166365635,4.2146341664780955,0.1481089627995792,4.217235756049936,0.31504652664017585,4.286589516160479,0.06761207623801618,4.287122703271991,0.32718916052719044,4.211068916048048,0.2852384270676146,4.220718229872979,0.3280762763365547,1.3462415490118594e-19,-1.4499030374144022e-21,1.3463196240743283e-19,3.159553695280561e-22
34.0,4.389446662624785,-0.04560380283134474,4.389683554752044,0.3475524118644344,4.156436891132978,0.08192464627332056,4.15724419268801,0.3058461224407023,4.228392240815362,0.0014277597117575702,4.22839248186416,0.3176341511175018,4.152871640702931,0.21905411054135598,4.158644919622222,0.3184953602009455,1.9265848160729934e-19,-2.047190812200851e-21,1.926693580345657e-19,4.5457842963588325e-22
35.0,4.394800826658347,-0.04829026201872344,4.395066126397046,0.362478352430279,4.161791055166541,0.07923818708594187,4.1625453123247675,0.3189809501386455,4.233746404848924,-0.0012586994756211278,4.233746591955589,0.33127522595806885,4.158225804736493,0.21636765135397729,4.16385119855752,0.33217342041452513,2.7269746585574e-19,-2.8647966758859823e-21,2.72712513361849e-19,6.468870891188193e-22
36.0,4.395811194273593,-0.05537275415052867,4.396159937673247,0.3805221017499824,4.162801422781786,0.07215569495413664,4.1634267292494025,0.33485944953998453,4.23475677246417,-0.008341191607426357,4.234764987270083,0.34776572006051387,4.159236172351739,0.20928515922217206,4.164498266930819,0.3487086255886907,3.8201319897071335e-19,-3.975509197063336e-21,3.8203388444117595e-19,9.110859555870074e-22
37.0,4.413770667335305,-0.04555701422662939,4.414005770881455,0.40101875193888836,4.180760895843498,0.08197143487803592,4.181564418294915,0.3528965017062218,4.252716245525882,0.0014745483164729234,4.252716501161639,0.366497962626694,4.177195645413451,0.21910089914607134,4.182937803036009,0.36749165733290634,5.299477999948554e-19,-5.473618885354947e-21,5.299760666512115e-19,1.270729155129406e-21
38.0,4.500684113591236,0.03316320573010545,4.500806293159796,0.42410479777308563,4.267674342099429,0.16069165483477077,4.2706985492009775,0.37321222204031534,4.339629691781813,0.08019476827320776,4.340370613513632,0.38759669858961765,4.264109091669382,0.2978211191028062,4.274496901933738,0.3886475988041058,7.284129799076238e-19,-7.480559031632644e-21,7.284513903215026e-19,1.7560643689187807e-21
39.0,4.380701657095691,-0.09506057343714006,4.3817329358489125,0.3924717581840863,4.1476918856038845,0.03246787566752525,4.147818961918983,0.34537514720199597,4.219647235286268,-0.048029010894037744,4.219920565146517,0.35868671743535846,4.144126635173837,0.1695973399355607,4.1475955475516715,0.35965923332535055,9.924895924748706e-19,-1.0151840261553185e-20,9.925415109866342e-19,2.405660438326479e-21
40.0,4.42586007762251,-0.0581901591473204,4.426242596301554,0.39665395785171886,4.192850306130704,0.06933828995734491,4.193423599885247,0.3490554829095126,4.264805655813087,-0.011158596604218085,4.264820253672302,0.3625089019343989,4.1892850557006565,0.20646775422538033,4.194369822923549,0.3634917810047908,1.3411432372951773e-18,-1.3685530794703388e-20,1.3412130616332816e-18,3.2683675394142255e-21
41.0,4.3745068341468505,-0.11787666414737827,4.376094714462658,0.3586136900896001,4.141497062655044,0.009651784957287038,4.141508309412552,0.3155800472788481,4.2134524123374275,-0.07084510160427596,4.214047965964959,0.32774324430571267,4.137931812224997,0.14678124922532249,4.140534315489703,0.32863186241569975,1.7980739461550306e-18,-1.8332574032360557e-20,1.7981674001916996e-18,4.4056656117190205e-21
42.0,4.388089346816237,-0.11267122509503037,4.389535615598371,0.390542270224967,4.1550795753244305,0.014857224009634934,4.155106137559367,0.34367719779797096,4.227034925006814,-0.06563966255192806,4.227544538207408,0.35692332506901414,4.151514324894383,0.15198668827767037,4.154295505042567,0.357891059831038,2.3927201148008085e-18,-2.4409279254515964e-20,2.392844616912289e-18,5.894464088024179e-21
43.0,4.31459613425462,-0.19458386581453607,4.318981671940764,0.39962407288845886,4.081586362762813,-0.06705541670987078,4.082137144389137,0.3516691841418438,4.153541712445197,-0.14755230327143376,4.156161743631121,0.36522334135766554,4.078021112332766,0.07007404755816465,4.07862312119825,0.36621358015269523,3.161439145937469e-18,-3.23123701470263e-20,3.1616042704187937e-18,7.830424056739992e-21
44.0,4.309133080832561,-0.20850723059210252,4.3141746804614565,0.36963025399371086,4.076123309340755,-0.08097878148743722,4.0769276172139985,0.32527462351446557,4.148078659023138,-0.1614756680490002,4.151220417276716,0.3378114723037357,4.072558058910707,0.05615068278059821,4.072945131274822,0.338727388641497,4.148889752861544e-18,-4.253702984053655e-20,4.149107805336851e-18,1.0331882843489132e-20
45.0,4.3748378230966924,-0.15130219831753688,4.377453407360623,0.3731329000248505,4.141828051604886,-0.023773749212871564,4.14189628071645,0.32835695202186843,4.2137834012872695,-0.10427063577443456,4.215073299297287,0.341012600999111,4.138262801174839,0.11335571505516387,4.13981503568977,0.3419371966337931,5.4096435437381845e-18,-5.56984403420716e-20,5.4099302755733154e-18,1.3544470671861143e-20
46.0,4.485009448747975,-0.049668184082393985,4.485284459637834,0.3797870387354507,4.251999677256168,0.07786026502227132,4.252712484550995,0.3342125940871966,4.323955026938552,-0.0026366215392916725,4.323955830805897,0.3470939332776625,4.248434426826121,0.21498972929030674,4.253870668313943,0.3480350173742411,7.010056371151983e-18,-7.255737887414055e-20,7.010431862585756e-18,1.7646519604897285e-20
47.0,4.453329625308752,-0.08992201109438432,4.454237389243175,0.3586460605490736,4.220319853816946,0.03760643801028099,4.220487402267812,0.3156085332831848,4.2922752034993295,-0.042890448551282004,4.2924894889972816,0.327772828227634,4.216754603386899,0.17473590227831642,4.220373445647863,0.32866152654921726,9.030432997103465e-18,-9.40505038784415e-20,9.030922744241303e-18,2.2855376429995202e-20
48.0,4.506766758901367,-0.04509375248503372,4.506992352517532,0.390070504726713,4.273756987409561,0.08243469661963158,4.274551937529689,0.34326204415950745,4.345712337091944,0.0019378100580685897,4.345712769139368,0.356492170433198,4.2701917369795135,0.219564160887667,4.275832771673189,0.35745873619532864,1.156752189686877e-17,-1.2132603944269525e-19,1.1568158143904557e-17,2.943474358335693e-20
49.0,4.502778604582432,-0.05772412156625856,4.503148591385356,0.41170200160267556,4.269768833090626,0.06980432753840675,4.270339393089872,0.36229776141035447,4.341724182773009,-0.010692559023156245,4.341737349275566,0.376261568984451,4.266203582660578,0.20693379180644217,4.271219334440382,0.37728173599048653,1.4737380512733803e-17,-1.5578564879883362e-19,1.4738203877863737e-17,3.770318567008555e-20
50.0,4.430875813974836,-0.1383009247935504,4.433033681878125,0.41739798236644515,4.19786604248303,-0.010772475688885105,4.197879864510727,0.36731022448247175,4.269821392165413,-0.0912693622504481,4.270796742702583,0.38146722416887624,4.1943007920529825,0.12635698857915034,4.196203667933561,0.3825015053925245,1.8678654977050096e-17,-1.9913337542756858e-19,1.8679716428599432e-17,4.804395367826908e-20
51.0,4.350601016477496,-0.2272799811554963,4.356533644356378,0.4019467024975459,4.1175912449856895,-0.09975153205083101,4.118799343125286,0.35371309819784036,4.189546594668073,-0.180248418612394,4.193422249345648,0.36734603266711474,4.114025994555642,0.03737793221720443,4.114195789421837,0.36834202676594474,2.3556322259668823e-17,-2.534326242785523e-19,2.355768550805485e-17,6.091629466703733e-20
52.0,4.401198324030149,-0.1854156180120906,4.405102227967996,0.406119465916672,4.168188552538343,-0.057887168907425304,4.168590497258732,0.3573851300066713,4.240143902220726,-0.1383840554689883,4.242401496599261,0.3711595932156897,4.1646233021082955,0.07924229536061013,4.165377124563563,0.372165927112596,2.956594686374872e-17,-3.2117225574943046e-19,2.956769124513911e-17,7.686843158825181e-20
53.0,4.5212914721874125,-0.07408253062739589,4.521898362172549,0.40816766524666376,4.288281700695606,0.053445918477269413,4.28861474263225,0.3591875454170641,4.3602370503779895,-0.02705096808429358,4.36032096185169,0.37303147795391195,4.284716450265559,0.19057538274530483,4.288952556940308,0.37404288713675354,3.6938508602176815e-17,-4.0534297141586307e-19,3.6940732541160666e-17,9.655241603925342e-20
54.0,4.353723898668922,-0.250435704229452,4.360920754587707,0.4157949587454838,4.1207141271771155,-0.12290725512478667,4.122546677877567,0.3658995636960257,4.192669476859499,-0.20340414168634968,4.197600574976669,0.38000219319891715,4.117148876747068,0.01422220914324876,4.117173441152627,0.381032502248999,4.594586264017097e-17,-5.09525283104716e-19,4.59486877915309e-17,1.2074107620145285e-19
55.0,4.399463005721273,-0.21350615226147351,4.404640690880876,0.415056980044689,4.166453234229467,-0.08597770315680822,4.16734024510374,0.3652501424393263,4.23840858391185,-0.1664745897183712,4.241676686547379,0.3793277417200387,4.162887983799419,0.05115176111122721,4.163202237259965,0.3803562221136681,5.690689789363473e-17,-6.379904757722887e-19,5.691047407748195e-17,1.5034730305945642e-19
56.0,4.360654954854961,-0.26114612226090683,4.368467572555968,0.4172738390738325,4.127645183363154,-0.13361767315624154,4.129807312977293,0.36720097838497257,4.199600533045538,-0.21411455971780452,4.205055253125637,0.38135376746991556,4.124079932933107,0.0035117911117939007,4.124081428136253,0.38238774107569784,7.019446503289007e-17,-7.95816099788636e-19,7.019897609309063e-17,1.864459402822891e-19
57.0,4.369012009151993,-0.2616417541703881,4.3768393097804825,0.411717991976913,4.136002237660186,-0.13411330506572278,4.138176034018577,0.36231183293968344,4.20795758734257,-0.21461019162728578,4.213426704147611,0.37627618286360587,4.132436987230139,0.0030161592023126432,4.132438087938407,0.377296389492602,8.624315076269236e-17,-9.890176596211518e-19,8.624882149576032e-17,2.302985669479999e-19
58.0,4.356835347653312,-0.28269026657123175,4.3659967972246,0.39123596594781807,4.123825576161505,-0.15516181746656646,4.126743579652521,0.3442876500340799,4.195780925843889,-0.23565870402812944,4.202393675330717,0.357557305569623,4.120260325731458,-0.018032353198531026,4.120299784913541,0.35852675925816635,1.0555798073688783e-16,-1.2246983035246201e-18,1.0556508505743667e-16,2.8338148767290045e-19
59.0,4.321676327323667,-0.3267386953415543,4.334010204554585,0.41379832242484094,4.0886665558318604,-0.199210246236889,4.093516694357522,0.36414252373386,4.160621905514244,-0.279707132798452,4.170013275852166,0.37817743278538524,4.085101305401813,-0.06208078196885357,4.085572995172827,0.3792027943188423,1.2872413942444032e-16,-1.5112184626372e-18,1.2873300995395303e-16,3.474172717358051e-19
60.0,4.35430782701363,-0.30301255031906055,4.364838285440026,0.3741668759001088,4.121298055521824,-0.17548410121439523,4.125032403779029,0.3292668507920957,4.193253405204207,-0.25598098777595824,4.201059436185048,0.3419575694073341,4.1177328050917765,-0.03835463694635981,4.117911428419057,0.34288472715749985,1.5641780147733668e-16,-1.858387537797289e-18,1.5642884076551915e-16,4.2441021153635746e-19
61.0,4.330607008405793,-0.33563305498123763,4.343593743531894,0.38773703934445575,4.097597236913987,-0.2081046058765723,4.10287833635756,0.3412085946231211,4.16955258659637,-0.2886014924381353,4.179528632971666,0.3543595761235246,4.094031986483939,-0.07097514160853689,4.094647161487786,0.35532035973161313,1.894181756643588e-16,-2.2776798883709977e-18,1.8943186927676075e-16,5.166861012668642e-19
62.0,4.273846534015024,-0.40132592907277265,4.292647982033742,0.3985103603428427,4.0408367625232176,-0.2737974799681073,4.050102072960137,0.3506891171017016,4.112792112205601,-0.35429436652967033,4.128024158889489,0.3642055002294225,4.03727151209317,-0.13666801570007192,4.039584063845493,0.3651929793274169,2.2862086923193016e-16,-2.7824775393444255e-18,2.2863780096392694e-16,6.269367690826345e-19
63.0,4.310366508509797,-0.37374944791297104,4.326539967167551,0.4032142172445549,4.077356737017991,-0.24622099880830578,4.084784295548561,0.3548285111752083,4.149312086700374,-0.3267178853698688,4.162155135198395,0.36850443628323515,4.073791486587943,-0.10909153454027033,4.075251898852972,0.36950357118954125,2.750526876380194e-16,-3.3883421908170134e-18,2.7507355714372103e-16,7.58269830401885e-19
64.0,4.273899219809428,-0.4191697019280466,4.294405404721599,0.38047621124971454,4.040889448317621,-0.2916412528233813,4.051400023926677,0.3348190658997488,4.112844798000005,-0.37213813938494433,4.129646368300873,0.3477237799398318,4.037324197887574,-0.15451178855534586,4.040279764032574,0.34866657175475463,3.298879919809877e-16,-4.113319287760831e-18,3.299136351362448e-16,9.142641663297407e-19
65.0,4.402779240292171,-0.29925049607309295,4.412937332225295,0.3560712472063255,4.169769468800364,-0.17172204696842766,4.173303953027469,0.31334269754156646,4.241724818482748,-0.25221893352999064,4.249216848569099,0.32541966184900784,4.166204218370317,-0.03459258270039223,4.166347829447814,0.3263019799742143,3.944667441156395e-16,-4.978277087418984e-18,3.944981564671152e-16,1.099031669660305e-18
66.0,4.438852071202157,-0.2721447060554769,4.447186801906313,0.3464983814144135,4.20584229971035,-0.1446162569508116,4.208327852224362,0.3049185756446839,4.277797649392734,-0.22511314351237457,4.283716687239251,0.3166708544870789,4.202277049280303,-0.007486792682776147,4.2022837185240896,0.3175294517612909,4.703143774166796e-16,-6.0072838469461275e-18,4.703527411040109e-16,1.3172858415465012e-18
67.0,4.388223247385321,-0.33174517422926364,4.400745178889296,0.30448089951314133,4.155213475893515,-0.20421672512459832,4.1602287798951245,0.2679431915715644,4.227168825575898,-0.2847136116861613,4.236746171367845,0.27827035217374324,4.151648225463467,-0.0670872608565629,4.152190227887348,0.27902483324607746,5.591636394181563e-16,-7.228026444798987e-18,5.592103539935976e-16,1.5744178648214065e-18
68.0,4.499836934182504,-0.2291061133322317,4.505665549660693,0.30474332332851534,4.2668271626906975,-0.10157766422756637,4.2680360891333935,0.2681741245290935,4.338782512373081,-0.18207455078912937,4.342601159641481,0.2785101858304346,4.26326191226065,0.03555180004046907,4.263410144827548,0.2792653171695078,6.62978561128913e-16,-8.672273945935626e-18,6.630352787385881e-16,1.876580825190869e-18
69.0,4.550631113892022,-0.18728792065289593,4.554483538223037,0.30405423296097633,4.317621342400216,-0.05975947154823061,4.318034882998233,0.2675677250056592,4.389576692082599,-0.14025635810979362,4.391816865679287,0.2778804142435757,4.314056091970168,0.07736999271980483,4.314749828256371,0.27863383806785813,7.839807167009602e-16,-1.0376389823070925e-17,7.840493821340028e-16,2.2307827991808626e-18
70.0,4.508665707910104,-0.23822905651892612,4.514955099339795,0.255735510480012,4.275655936418297,-0.11070060741426083,4.277088765867609,0.22504724922241054,4.347611286100681,-0.1911974939758238,4.351813458402445,0.23372109934775573,4.27209068598825,0.026428856853774607,4.272172434930752,0.23435479296364237,9.246779463121927e-16,-1.2381896754080933e-17,9.247608424686693e-16,2.6449895779016105e-18
71.0,4.490315948292131,-0.2655526733637158,4.498161350798488,0.2669775865989475,4.257306176800324,-0.13802422425905048,4.259543000076946,0.2349402762070738,4.329261526482708,-0.21852111082061346,4.334772986046405,0.2439954268532983,4.253740926370277,-0.0008947599910150289,4.253741020475142,0.24465697749949142,1.0878957246189299e-15,-1.4736098129198312e-17,1.0879955239945705e-15,3.1282378484731795e-18
